INGR,-0.17,5.17,12.16,-6.92,0.35,-16.56,6.77,-8.54,13.22,3.1,-10.92,2.55,4.22,-16.15,-19.32,0.83,19.36,-13.57,-7.72,11.44,9.23,6.02,1.42,7.06,5.6,5.1,-0.49,6.39,6.26,-4.98,3.61,12.1,-0.85,-4.4,-6.8,-0.93
MTBH,0.52,3.89,4.02,-2.81,3.68,-8.44,-2.93,-3.62,8.06,-0.46,-2.51,9.64,4.22,-3.64,-7.71,4.79,18.21,-9.34,3.02,6.1,8.85,-2.61,2.3,-1.84,3.32,5.24,-5.9,6.44,3.27,-1.41,4.63,5.77,-0.64,1.16,-1.91,-1.78
INAH,0.51,3.87,4.01,-2.83,3.66,-8.45,-2.95,-3.64,8.05,-0.48,-2.54,9.63,4.2,-3.66,-7.72,4.77,18.19,-9.35,2.99,6.07,8.83,-2.63,2.28,-1.85,3.3,5.23,-5.91,6.41,3.24,-1.41,4.61,5.75,-0.66,1.14,-1.93,-1.79
INNH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MTBM,0.27,5,8.48,-4.97,2.55,-10.02,5.6,-7.59,9.11,0.88,-5.93,1.45,3.94,-13.11,-14.08,0.9,19.06,-7.91,-0.96,8.3,6.79,1.39,-1.89,3.91,3.76,5.18,-1.75,5.73,6.36,-2.45,2.42,8.05,-1.09,-1.74,-4.02,-0.51
INAM,0.2,4.78,8.66,-4.9,2.27,-10.56,5.29,-7.67,9.07,0.86,-5.8,1.5,3.94,-13.12,-14.07,0.9,19.06,-7.9,-0.95,8.31,6.94,1.27,-1.88,3.92,3.76,5.19,-1.75,5.74,6.36,-2.45,2.42,8.06,-1.09,-1.73,-4.02,-0.66
INMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INMM,0.39,3.56,4.15,-2.19,3.44,-8.1,-2.86,-3.67,8.8,-0.24,-2.38,8.52,3.98,-4.24,-6.52,3.8,17.18,-8.94,3.44,5.82,9.24,-2.52,2.52,-1.61,2.9,5.26,-5.61,6.29,3.07,-1.2,4.07,5.29,-0.63,1.27,-2.15,-1.38
INAF,0.78,4.19,8.06,-4.23,2.25,-11.94,3.71,-4.83,8.98,1.25,-7.64,5.37,6.48,-8.48,-12.13,1.09,18.85,-10.47,-4.35,9.92,7.7,1.12,2.41,5.76,4.68,5.5,-2.4,5.1,5.93,-2.01,4.41,7.78,-0.53,-2.28,-2.64,-2.01
INAO,0.79,4.16,7.11,-3.74,2.36,-11.67,3.21,-4.58,8.8,1.25,-7.49,5.37,6.49,-8.48,-12.13,1.09,18.85,-10.47,-4.34,9.92,7.69,0.69,2.3,4.57,4.29,5.52,-2.25,5.09,5.96,-2.01,4.42,7.82,-0.45,-2.28,-2.63,-1.92
INIA,0.35,4.7,4.31,-3.35,3.13,-9.52,-3.3,-4.17,8.1,-1.22,-3.15,14.12,4.84,-3.59,-8.98,6.18,20.05,-10.07,1.88,5.97,9.25,-3.03,2.09,-1.53,3.3,5.19,-5.86,6.2,3.53,-1.68,5.36,6.47,-0.46,0.71,-2.22,-1.95
PPFA,0.37,9.81,7.17,-4.37,0.83,-17.41,1.08,-7.91,0.83,-6.4,-9.43,23.12,11.12,-7.4,-13.05,10.4,20.97,-10.01,1.96,6.78,12.69,-6.43,-0.89,5.93,3.3,6.43,-5.25,5.98,3.64,-2.08,9.12,8.43,0.54,-1.72,-1.71,0.02
INVCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,5.16,-5.73,6.19,2.98,-1.27,3.99,5.18,-0.71,1.19,-2.23,0
INVF,0.21,2.36,11.18,-8.86,1.41,-20.35,4.59,-10.49,8.96,-3.74,-12.24,18.18,10.56,-10.29,-14.58,2.41,22.44,-14.69,-10.83,12.06,15.69,4.62,5.2,7.52,8.38,4.13,-1.88,5.56,6.43,-3.02,3.62,10.27,-0.97,-1.72,-4.14,-1.09
INAV,0.23,2.38,11.21,-8.84,1.43,-20.34,4.6,-10.47,8.95,-3.73,-12.22,17.56,9.01,-10.69,-14.15,2.42,22.46,-14.67,-10.81,12.07,14.56,4.72,4.03,7.84,8.13,4.07,-1.41,6.18,6.03,-3.39,3.62,10.96,-0.97,-2.31,-4.41,-1.08
INVW,-0.59,6.49,2.03,-6.18,4.54,-11.82,2.02,-3.98,5.4,1.87,-6.95,-3,4.56,-15.48,-6.4,-2.35,14.44,-8.63,-6.11,3.13,6.85,-1.05,-0.82,5.81,7.29,5.05,-2.9,2.39,5.12,-3.66,6.22,7.36,0.58,-6.35,-6.08,-1.99
INAW,-0.67,6.49,2,-6.31,4.5,-11.94,2.07,-4.04,5.31,1.85,-7.11,-3.31,4.52,-15.82,-6.44,-2.59,14.29,-8.66,-6.48,2.97,7.13,-1.08,-0.97,5.94,7.33,4.98,-2.89,2.24,5.11,-3.78,6.22,7.35,0.6,-6.58,-6.24,-2.06
ISGE,-1.3,5.22,0.51,-2.9,3.36,-8.54,2.7,-3.89,5.49,1.69,-8.5,-2.25,6.08,-11.29,-9.65,-1.27,12.11,-5.68,-8.86,2.85,8.11,0.2,-0.86,6.68,6.68,5.99,-2.72,3.01,4.21,-3.45,5.09,7.62,0.1,-5.26,-4.78,-2.59
ISGF,1.01,1.88,-0.05,2.28,2.06,2.13,0.44,1.63,-0.12,-1.27,-1.13,-0.44,7.36,-0.09,2.41,5.3,13.7,-1.79,-2.87,0.94,-0.96,-4.71,0.64,1.5,4.9,4.15,-1.9,2.68,-1.44,1.97,4.74,0.27,0.17,3.12,-1.4,0.59
ISHI,0.49,4,3.96,-2.86,3.65,-8.41,-3.37,-3.84,7.25,-1.47,-2.78,10.55,4.51,-3.65,-7.25,5.36,18.5,-9.22,3.49,5.53,9,-2.59,2.18,-2.04,3.33,5.32,-5.85,6.36,3.18,-1.42,4.21,5.6,-0.97,1.31,-2.03,-1.77
ISEF,0.16,5.06,7.37,-5.86,1.07,-13.86,1.13,-6.07,9.18,0.27,-6.42,7.63,5.46,-10.8,-13.23,2.76,19.88,-11.01,-3.31,9.81,9.41,1.62,1.63,3.73,5.22,5.3,-3.31,5.8,5.29,-2.75,4.34,9.56,-0.79,-1.84,-4.12,-1.84
ISPE,0.01,5.18,8.83,-6.82,-0.14,-16.41,3.89,-7.06,9.98,0.93,-8.18,5.65,6.02,-14.7,-16.17,1.3,20.19,-11.83,-6.34,12.17,10.53,3.13,1.84,5.79,5.83,5.62,-1.78,3.99,5.42,-3.9,5.09,10.44,-1.56,-2.97,-4.44,-2.03
ISPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ISPF,0.28,5.17,4.2,-4.45,3.57,-9.13,-4.22,-4.89,6.52,-3.28,-4.91,16.51,4.31,-2.93,-8.46,7.53,24.17,-11.67,-0.27,4.96,8.54,-3.39,1.82,-0.92,3.83,4.84,-7.01,5.87,3.73,-1.49,5.59,6.98,-0.48,0.52,-2.19,-1.69
ISRR,0.7,4.97,6.41,-4.96,0.89,-11.41,-0.64,-5.29,8.3,-0.46,-4.92,10.12,5.29,-5.35,-9.06,3.69,18.02,-10.17,1.02,8.05,9.25,-0.63,2.24,1.14,3.83,5.39,-4.54,5.95,3.82,-1.57,4.8,7.19,-0.77,0.49,-2.99,-1.85
ISSC,0.56,3.77,3.85,-2.08,3.63,-8.33,-2.73,-3.5,8.3,-0.17,-1.96,8.33,4.3,-4.04,-7.03,4.29,17.59,-9.26,3.68,5.95,8.81,-2.39,2.57,-1.97,3.13,5.51,-6.01,6.42,3.24,-1.27,4.26,5.59,-0.86,1.39,-2,-1.57
ISUD,1.04,-0.68,-1.56,1.32,3.64,0.39,0.13,0.44,0.97,-0.03,-0.33,0.65,8.65,2.42,10.09,5.37,6.78,-0.35,1.08,-0.65,-3.47,-8.04,-2.19,-0.77,1.61,1.8,-3.14,0.33,1.47,0.64,5.17,0.65,-1.01,5.25,-3.04,-0.93
MJBR,0.15,6.2,6.13,-4.74,2.14,-11.11,-0.02,-3.62,9.52,0.98,-4.23,6.9,4.19,-5.7,-7.71,4.07,17.23,-9.99,3.25,6.39,9.42,-2,2.6,-1.57,3.32,5.13,-5.22,6.85,3.87,-2.89,4.08,7.79,-0.5,-1.6,-4.35,-1.06
KAQF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KIEF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KTFP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KBFA,0.07,4.23,7.14,-5.38,1.23,-13.71,1.76,-5.8,8.09,-0.22,-6.24,5.66,5.21,-9.48,-11.68,4.4,17.04,-11.07,-2.39,7.32,8.7,0.57,1.18,4.04,4.36,5.33,-2.71,5.16,4.47,-2.72,4.73,8.09,-0.85,-1.96,-3.7,-1.87
KBFCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,4.05,4.37,5.35,-2.7,5.17,4.49,-2.71,4.74,8.11,-0.84,-1.94,-3.69,0
KRFA,0.03,4.14,7.77,-5.84,1.4,-15.41,2.75,-6.3,9.16,-0.13,-8.12,2.74,5.17,-12.89,-16.3,3.27,16.96,-12.05,-6.16,7.43,9.99,2.93,0.82,6.15,5.52,5.78,-1.96,4.95,5.05,-3.12,5.17,10,-0.96,-4.55,-4.12,-2.25
KFFCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KGFA,-1.07,3.07,2.09,-3.13,2.37,-7.15,0.99,-2.93,3.94,0.77,-6.48,-1,4.28,-7.1,-10.78,2.21,10.67,-6.45,-4.37,3.11,5.86,-0.22,-0.14,2.94,5.88,4.01,-2.2,2.48,2.87,-1.04,4.33,3.47,-0.6,-1.33,-1.03,-1.89
KGFCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRPA,0.38,4.11,5.4,-4.05,2.25,-10.92,-0.55,-4.47,7.45,-0.22,-4.14,6.57,4.73,-6.76,-9.24,4.21,16.43,-9.99,0.25,6.32,8.35,-0.79,1.66,1.76,3.83,4.78,-4.02,5.42,3.83,-2.03,4.87,6.62,-0.49,-0.62,-2.53,-1.95
KPFCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MLAG,0,0,0,0,-2.79,-14.15,4.28,-6,10,1.82,-7.11,3.69,4.57,-16.06,-13.98,2.73,19.04,-17.2,-6.35,15.78,10.33,3.82,0.04,4.6,6.77,5.77,-3.31,5.74,5.05,-3.7,3.25,12.2,-1.12,-3.95,-5.56,0
MLAR,0.27,4.33,5.4,-2.43,3.03,-9.43,-2.44,-3.2,8.5,-0.45,-1.73,7.32,2.93,-5.25,-6.09,3.43,18,-10.89,1.64,6.83,10.27,-1.91,1.81,-0.7,2.9,5.43,-5.31,5.45,3.27,-2.25,3.93,5.97,-0.03,1.19,-2.1,-1.92
RBA1,-0.27,4.56,6.07,-4.23,1.25,-12.3,1.86,-4.91,8.01,-0.59,-7.25,4.45,6.03,-10.7,-10.15,2.87,19.71,-11.04,-5,9.44,10.63,1.59,1.58,2.3,3.79,5.46,-3.2,4.55,4.57,-2.18,4.94,8.17,-0.61,-1.2,-4.34,-2.09
RWBCA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79,5.46,-3.22,4.57,4.56,-2.17,4.93,8.14,-0.63,-1.18,-4.32,0
RWA1,-0.03,4.09,4.75,-3.45,1.94,-8.99,-0.33,-4.05,7.96,-0.8,-4.9,6,5.16,-7.03,-7.44,3.81,19.05,-10.16,-1.5,7.2,9.86,-0.89,1.69,0.34,3.31,5.12,-4.06,5.04,3.76,-1.88,4.8,6.86,-0.43,-0.13,-3.53,-1.94
RWCCA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,5.12,-4.04,5.05,3.77,-1.8,4.8,6.86,-0.42,-0.12,-3.53,0
LYGA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RWOCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.68,11.71,11.88,3.5,1.84,6.21,5.53,6.58,-2.02,4.69,6.2,-2.74,5.2,9.89,-1.07,-3.42,-4.87,0
RWOCA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,6.59,-2.03,4.68,6.19,-2.74,5.19,9.89,-1.07,-3.43,-4.88,0
MOEF,-0.1,6.41,10.6,-6.9,0.58,-15.74,5.59,-7.48,13.03,2.7,-9.53,2.38,7.04,-14.7,-21.38,-0.36,19.11,-12.68,-4.61,12.69,12.74,3.87,1.4,5.75,6.21,6.87,-5.26,2.95,6.7,-6.15,5.46,10.33,-0.17,-3.7,-4.79,-0.37
MRCI,0.51,3.74,3.77,-2.11,3.53,-8.45,-2.82,-3.61,8.37,-0.17,-2.34,8.11,4.15,-4.17,-7.01,3.97,17.26,-9.29,3.53,5.86,8.75,-2.48,2.47,-1.95,3.01,5.37,-6.07,6.35,3.14,-1.56,4.13,5.29,-1.03,1.24,-1.96,-1.71
HLMK,-2.36,1.53,8.24,-8.42,-0.33,-15.95,-3.57,-7.67,8.95,-1.46,-7.9,13.12,9.41,-6.76,-9.72,3.37,22.21,-11.16,-5.01,6.85,14.21,0.34,2.9,3.49,5.45,9.2,-1.99,4.36,7.72,-2.25,4.53,9.3,-0.46,-0.82,-2.26,-3.03
MIWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGIF,1.22,0.37,-1.17,1.42,3.75,1.07,-0.09,2.18,-2.51,-1.01,0.72,0.34,7.17,0.85,2.55,7.05,10.47,-6.85,1.1,-0.85,-1.23,-7.14,0.39,1.79,4.32,-0.09,-5.08,3.75,1.5,3.3,3.64,0.56,-1.71,4.69,-2.2,-0.02
MHIF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HLMI,0.5,3.72,3.77,-2.09,3.55,-8.43,-2.75,-3.56,8.4,-0.11,-2.29,8.11,4.16,-4.15,-6.98,3.8,17.07,-8.98,3.36,5.73,9.13,-2.59,2.37,-1.68,2.86,5.21,-5.62,6.24,3.04,-1.2,4.02,5.23,-0.66,1.25,-2.19,-1.67
MGGF,0.09,1.96,0.91,-0.96,2.1,-5.02,-0.08,0.29,3.26,-0.51,-7.37,1.8,5.43,-6.12,-4.23,-0.86,10.79,-9.5,-5.63,-0.06,3.93,-1.79,-0.71,3.94,5.31,3.93,-1.69,2.62,3.53,-2.59,3.83,3.3,-2.35,-4.83,-3.95,-3.12
MGGB,0,0,0,-1.01,2.05,-5.04,-0.12,0.25,3.24,-0.56,-7.42,1.78,5.38,-6.17,-4.24,-0.91,10.73,-9.52,-5.68,-0.11,3.91,-1.84,-0.76,3.91,5.26,3.88,-1.73,2.57,3.48,-2.62,3.79,3.25,-2.38,-4.88,-3.99,0
MGRE,4.46,2.28,-0.56,-8.32,-0.49,-0.98,2.03,1.58,4.94,-2.03,-10.48,-0.74,6,-5.93,-26.67,-15.04,21.76,-10.67,-16.22,-7.45,26.85,-4.81,1.96,4.53,15.61,3.34,-4.87,2.94,8.21,-3.67,6.2,6.33,1.14,-4.28,-4.6,-9.28
MIZM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRPR,0.7,5.86,5.63,-4.01,2.23,-13.65,-1.02,-6.79,4.77,-2.67,-6.51,14.56,6.09,-5.22,-9.7,6.45,19.15,-9.85,1.44,6.97,10.63,-4.1,1.77,0.12,3.41,5.65,-5.43,6.32,3.29,-1.44,5.5,6.53,-0.49,0.63,-1.9,-2.11
MPIF,0.96,8.06,6.84,-5,1.22,-17.13,0.46,-8.96,2.08,-4.6,-8.8,18.52,7.11,-5.82,-11.43,8.3,20.26,-10.13,0.03,7.92,11.67,-5.08,1.29,1.45,4.13,6.31,-5.44,6.42,3.65,-1.81,6.53,7.48,-0.08,0,-1.75,-1.79
MPFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MWDF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MABA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAMH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDDS,0.06,5.83,8.14,-4.42,-0.69,-14.35,1.04,-3.86,9.28,1.47,-7.45,-0.25,5.33,-11.88,-11.58,2.47,17.9,-11.37,-4.47,9.71,7.95,1.22,1.87,2.05,5.71,6.83,-4.87,6.08,6.63,-2.82,4.49,9.51,-1.49,-3.51,-3.57,-2.8
METP,0.49,5.98,5.9,-2.61,0.42,-11.81,0.37,-4.33,8.8,0.47,-3.04,3.85,3.66,-9.98,-10.43,5.51,18.73,-12.24,-0.71,6.59,8.36,-0.7,1.17,-1.17,3.03,6.17,-5.94,7.2,3.56,-2.01,4.8,5.95,-0.71,-0.67,-3.78,-1
MPAI,0.59,5.01,5.51,-3.6,2.94,-11.68,-1.54,-4.97,6.27,-2.07,-4.48,13.26,8.25,-5.13,-8.3,5.22,18.35,-9.75,2.96,6.32,9.86,-1.48,2.26,-1.39,3.08,5.86,-5.79,7.05,3.3,-1.86,4.28,6.08,-0.93,0.06,-3.12,-1.77
CUIF,0.51,3.86,3.81,-2.25,3.56,-8.31,-2.99,-3.48,8.22,-0.46,-2.32,8.67,4.45,-4.11,-6.59,4.58,18.72,-9.5,2.97,5.71,9.04,-2.55,2.53,-2.03,3.05,5.27,-5.94,6.44,3.13,-1.41,4.15,5.43,-0.82,1.33,-2.03,-1.64
MTLE,-0.78,6.55,9.19,-6.26,-1.56,-16.63,5.07,-6.2,10.11,0.98,-8.43,3.51,4.86,-16.53,-18.4,4.58,20.26,-16.66,-5.94,16.29,13.79,4.16,0.98,4.82,7.72,6.41,-3.4,5.6,5.98,-4.95,3.91,12.62,-0.26,-3.86,-5.27,-1.16
MTLI,0.62,5.33,4.78,-4.03,3.66,-9.4,-4.75,-4.61,7.23,-3.13,-5.07,16.13,4.3,-2.56,-7.44,7.34,25.42,-12.71,-0.02,4.85,10.24,-3.93,1.8,-1.98,4,4.95,-6.74,5.84,3.93,-2.33,5.46,6.53,0.35,0.47,-2.54,-2.31
MIPP,0,0,0,0,0,0,0,0,0,0,-2.19,8.36,5,-4.19,-9.45,4.1,17.96,-9.61,2.11,6.48,10.47,-0.94,3.95,-0.43,3.75,6.14,-4.83,5.78,2.99,-0.76,4.06,5.66,0.08,1.12,-2.13,0
MTNG,-0.73,4.72,9.64,-6.65,2.36,-23.13,1.05,-8.05,8.59,-1.81,-10.73,9.21,8.75,-13.6,-15.61,-1.98,25.08,-14.61,-5.8,9.4,14.76,2.6,4.58,5.77,5.25,5.74,-4.26,2.57,5.54,-6.37,6.75,8.42,0.39,0,-4.52,-3.07
MILB,-0.68,4.61,5.03,-1.13,3.44,-7.74,-2.66,-2.35,8.87,-0.13,-0.8,7.64,3.26,-3.8,-5.37,3.31,18.39,-10.29,1.72,6.94,10.4,-2.86,2.1,-1.91,2.95,5.33,-5.84,5.76,3.17,-2.14,4.27,5.54,-0.08,1.98,-1.83,-2.29
MIEQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIFF,-0.82,3.21,0.63,-1.11,3.04,-5.79,0.9,-1.8,3.46,1.24,-6.38,-1.03,5.32,-8.59,-7.94,2.45,11.63,-5.97,-5.08,2.87,2.85,-0.62,-0.23,2.79,3.51,4.64,-4.17,1.96,3.09,-2.51,4.08,4.46,1.15,-3.53,-3.82,-2.52
MISI,0.34,1.26,-0.07,2.18,2.55,1.02,1.51,2.62,0.49,-0.39,-0.29,0.76,3.59,-0.41,2.45,6.31,10.03,-4.67,0.09,2.09,-2.03,-3.08,-1.85,-0.01,1.78,2.76,-2.04,1.24,-1.05,-0.52,3.08,-0.16,-1.38,0.55,-2.44,-0.37
MLMM,0.39,3.56,4.15,-2.18,3.45,-8.1,-2.86,-3.67,8.8,-0.25,-2.38,8.52,3.97,-4.27,-6.54,3.78,17.16,-8.96,3.42,5.8,9.24,-2.52,2.52,-1.62,2.89,5.23,-5.63,6.28,3.05,-1.21,4.06,5.27,-0.65,1.25,-2.16,-1.37
MEME,0,5.63,9.96,-5.92,1.04,-17.94,3.84,-5.15,10.18,1.42,-8.5,1.05,5.69,-14.36,-15.4,2.9,19.56,-13.68,-5.55,11.02,12.42,3.77,1.87,4.78,6.3,7.75,-1.66,4.93,7.24,-3.08,4.72,10.6,0.03,-2.64,-4.47,0
MMOB,-0.03,4.58,7.49,-5.14,1.88,-14.53,2.08,-5.63,8.71,-0.1,-7.15,2.89,4.45,-9.86,-9.69,2.69,18.24,-10.06,-2.11,7.78,8.49,1.55,1.5,3.23,5.14,6.19,-3.03,4.63,5.26,-2.47,4.78,8.97,-0.08,-2.33,-3.77,-2.32
MMOC,0.44,4.26,5.47,-3.69,2.7,-11.36,-0.66,-4.47,8.34,-0.02,-4.03,6.18,4.41,-6.53,-8.28,3.89,17.72,-9.67,0.95,6.63,8.63,-1.2,2.02,1.22,4.04,5.86,-4.89,5.24,3.87,-1.86,4.88,7.19,-0.27,-0.56,-3.08,-1.9
MBPI,0.94,9.19,8.85,-6.58,1.32,-19.52,1.84,-8.96,0.53,-6.68,-10.8,25.07,11.58,-7.44,-13.22,10.16,22.79,-10.78,0.49,7.82,12.1,-6.36,1.11,3.51,5.06,7.62,-5.02,6.27,3.59,-1.61,8.95,9.19,0,-1.26,-1.47,-1.36
MTRR,-2.81,14.14,4.79,-2.52,-1.74,-6.64,8.98,-5.09,12.8,7.25,-3.68,-10.59,0.88,-24.85,-25.49,8.57,17.32,-16.01,-2.43,20.84,5.23,11.85,-3.43,4.19,7.42,5.89,-1.61,8.09,6.69,-5.18,2.97,12.5,-0.97,-7.08,-5.82,-0.06
MBHD,0.98,3.12,9.02,-8,-0.31,-21.91,2.28,-4.28,9.38,-2.69,-8.48,4.98,6.84,-14.7,-13.51,2.55,20.58,-14.23,-7.53,14.27,15.13,4.2,2.42,7.82,5.79,6.21,-2.99,5.94,7.57,-5.29,3.56,12.73,-1.28,-4.49,-6.05,-2.54
PBEB2,-0.4,5.66,9.86,-6.39,-0.6,-16.61,5.54,-6.4,11.15,1.51,-8.73,3.16,5.43,-14.39,-18.74,2.4,19.76,-13.82,-6.21,13.36,11.46,4.41,1.11,5.94,7.11,5.57,-2.14,5.83,5.58,-4.02,4.53,12.05,-1.19,-3.54,-5.09,-1.94
PIPA1,0,3.56,5.53,-3.81,1.89,-10.24,-1.15,-4.44,7.55,-0.47,-3.91,6.25,3.79,-6.9,-9.77,3.76,18.14,-10.32,1.41,6.75,8.95,-1.85,1.64,0.19,3.96,5.18,-4.92,5.95,3.98,-2.34,4.69,7.08,-0.99,-0.66,-2.56,-1.52
PEIA1,-0.11,3.71,6.14,-4.38,1.42,-11.48,-0.05,-4.72,8.11,-0.09,-5.36,5.35,4.13,-8.49,-10.65,3.79,18.42,-11.27,0.35,7.34,9.39,-0.72,1.35,1.23,4.63,5.36,-4.28,5.7,4.4,-2.69,4.88,8.29,-0.97,-1.57,-3.04,-1.65
PEPA1,-0.33,3.83,6.85,-5.08,0.88,-13.01,1.23,-5.09,8.68,0.31,-6.42,4.58,4.35,-10.42,-12.82,3.17,18.1,-12.4,-1.33,9.12,9.37,0.89,1.06,3.35,5.62,5.31,-3.19,5.85,5.14,-3.5,5.15,9.95,-1.19,-2.99,-3.93,-1.68
PPEB2,-0.53,2.68,7.63,-5.66,-0.73,-12.51,0.53,-7.15,10.08,0.39,-1.74,2.32,2.7,3.26,-8.43,4.47,18.68,-10.68,0.12,8.83,9.42,0.2,1.59,2.6,4.42,4.81,-4.08,6.66,4.49,-3.08,3.38,9.73,-1.44,-1.17,-4.97,-1.53
PSFA1,0,0,0,0,0,0,0,0,0,0,0,0,4.2,-5.03,-9.97,-1.06,10.79,-3.71,-8.12,4.87,1.35,0.16,0.06,4.32,6.49,3.28,-4.74,4.97,4.58,-2.63,4.82,6.35,-0.96,-3.22,-6.57,0
MCHF,-2.79,3.48,0.99,0.01,3.98,-0.92,0.9,-1.41,1.1,0.16,-3.55,-2.31,2.68,-0.6,-3.24,2.97,12.67,-3.54,-0.11,2.08,-0.19,-2.69,0.69,2.44,3.35,3.63,-1.17,1.23,1.11,0.97,2.54,0.93,-0.43,3.6,-2.35,-1.78
SMGF,-1.39,5.56,7.43,-5.66,2.9,-15.16,3.13,-4.72,10.26,0.52,-6.81,3.61,5.72,-10.98,-15.31,1.83,17.13,-10.49,-4.31,8.07,11.59,2.39,3.42,2.99,7.33,5.37,-2.48,4.96,5.25,-1.98,4.76,9.93,-0.36,-2.98,-3.64,-3.15
MAEB1,-0.01,4.71,10.78,-8.04,2.35,-18.23,4.3,-6.16,9.7,-0.46,-8.55,3.11,5.88,-13.52,-16.35,2.69,18.46,-11.38,-4.83,7.44,11.25,4.07,3.06,3.32,8.22,4.42,-2.71,4.92,5.83,-2.47,4.03,10.57,-0.47,-3.62,-2.39,-2.22
MAPB1,-0.29,4.74,8.17,-6.63,2.21,-15.41,2.02,-5.65,8.87,-0.53,-7.57,4.68,5.34,-11.19,-13.71,3.24,18.58,-11.06,-3,7.29,10.5,2.41,2.9,1.49,6.53,4.65,-3.55,4.99,5.09,-2.25,3.96,8.87,-0.87,-2.71,-2,-1.83
MBIB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MBPB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SASF,-1.07,5.24,7.04,-5.17,2.94,-14.45,2.52,-4.64,9.93,0.42,-6.39,4.34,5.53,-10.15,-14.12,2.26,17.13,-10.39,-3.15,7.69,11.18,1.4,3.29,2.35,6.78,5.4,-3.07,5.19,5,-2.01,4.81,9.38,-0.38,-2.4,-3.39,-2.83
